iteration,value
1584,1.00653
1585,1.00659
1586,1.00665
1587,1.0067
1588,1.00676
1589,1.00682
1590,1.00687
1591,1.00693
1592,1.00699
1593,1.00704
1594,1.0071
1595,1.00716
1596,1.00721
1597,1.00727
1598,1.00732
1599,1.00738
1600,1.00743
1601,1.00749
1602,1.00754
1603,1.0076
1604,1.00765
1605,1.00771
1606,1.00776
1607,1.00782
1608,1.00787
1609,1.00792
1610,1.00798
1611,1.00803
1612,1.00808
1613,1.00814
1614,1.00819
1615,1.00824
1616,1.0083
1617,1.00835
1618,1.0084
1619,1.00845
1620,1.00851
1621,1.00856
1622,1.00861
1623,1.00866
1624,1.00871
1625,1.00877
1626,1.00882
1627,1.00887
1628,1.00892
1629,1.00897
1630,1.00902
1631,1.00907
1632,1.00912
1633,1.00917
1634,1.00922
1635,1.00927
1636,1.00932
1637,1.00937
1638,1.00942
1639,1.00947
1640,1.00952
1641,1.00957
1642,1.00962
1643,1.00967
1644,1.00971
1645,1.00976
1646,1.00981
1647,1.00986
1648,1.00991
1649,1.00995
1650,1.01
1651,1.01005
1652,1.0101
1653,1.01014
1654,1.01019
1655,1.01024
1656,1.01028
1657,1.01033
1658,1.01038
1659,1.01042
1660,1.01047
1661,1.01051
1662,1.01056
1663,1.0106
1664,1.01065
1665,1.01069
1666,1.01074
1667,1.01078
1668,1.01083
1669,1.01087
1670,1.01092
1671,1.01096
1672,1.01101
1673,1.01105
1674,1.01109
1675,1.01114
1676,1.01118
1677,1.01122
1678,1.01127
1679,1.01131
1680,1.01135
1681,1.01139
1682,1.01144
1683,1.01148
1684,1.01152
1685,1.01156
1686,1.0116
1687,1.01164
1688,1.01169
1689,1.01173
1690,1.01177
1691,1.01181
1692,1.01185
1693,1.01189
1694,1.01193
1695,1.01197
1696,1.01201
1697,1.01205
1698,1.01209
1699,1.01213
1700,1.01217
1701,1.01221
1702,1.01225
1703,1.01228
1704,1.01232
1705,1.01236
1706,1.0124
1707,1.01244
1708,1.01247
1709,1.01251
1710,1.01255
1711,1.01259
1712,1.01262
1713,1.01266
1714,1.0127
1715,1.01273
1716,1.01277
1717,1.01281
1718,1.01284
1719,1.01288
1720,1.01291
1721,1.01295
1722,1.01298
1723,1.01302
1724,1.01305
1725,1.01309
1726,1.01312
1727,1.01316
1728,1.01319
1729,1.01323
1730,1.01326
1731,1.01329
1732,1.01333
1733,1.01336
1734,1.01339
1735,1.01343
1736,1.01346
1737,1.01349
1738,1.01352
1739,1.01356
1740,1.01359
1741,1.01362
1742,1.01365
1743,1.01368
1744,1.01372
1745,1.01375
1746,1.01378
1747,1.01381
1748,1.01384
1749,1.01387
1750,1.0139
1751,1.01393
1752,1.01396
1753,1.01399
1754,1.01402
1755,1.01405
1756,1.01408
1757,1.01411
1758,1.01414
1759,1.01416
1760,1.01419
1761,1.01422
1762,1.01425
1763,1.01428
1764,1.0143
1765,1.01433
1766,1.01436
1767,1.01439
1768,1.01441
1769,1.01444
1770,1.01447
1771,1.01449
1772,1.01452
1773,1.01455
1774,1.01457
1775,1.0146
1776,1.01462
1777,1.01465
1778,1.01468
1779,1.0147
1780,1.01473
1781,1.01475
1782,1.01477
1783,1.0148
1784,1.01482
1785,1.01485
1786,1.01487
1787,1.0149
1788,1.01492
1789,1.01494
1790,1.01497
1791,1.01499
1792,1.01501
1793,1.01503
1794,1.01506
1795,1.01508
1796,1.0151
1797,1.01512
1798,1.01515
1799,1.01517
1800,1.01519
1801,1.01521
1802,1.01523
1803,1.01525
1804,1.01527
1805,1.01529
1806,1.01531
1807,1.01534
1808,1.01536
1809,1.01538
1810,1.0154
1811,1.01542
1812,1.01543
1813,1.01545
1814,1.01547
1815,1.01549
1816,1.01551
1817,1.01553
1818,1.01555
1819,1.01557
1820,1.01559
1821,1.0156
1822,1.01562
1823,1.01564
1824,1.01566
1825,1.01567
1826,1.01569
1827,1.01571
1828,1.01573
1829,1.01574
1830,1.01576
1831,1.01578
1832,1.01579
1833,1.01581
1834,1.01582
1835,1.01584
1836,1.01586
1837,1.01587
1838,1.01589
1839,1.0159
1840,1.01592
1841,1.01593
1842,1.01595
1843,1.01596
1844,1.01598
1845,1.01599
1846,1.016
1847,1.01602
1848,1.01603
1849,1.01605
